Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2005-09-07,34000,33800,34000,33500,880211,015760,한국전력공사,550.0,1.6442451420029895
2005-09-08,33500,34500,34500,33300,2503049,015760,한국전력공사,-500.0,-1.4705882352941175
2005-09-09,34500,33400,34500,33150,1248915,015760,한국전력공사,1000.0,2.9850746268656714
2005-09-12,33750,34400,34500,33350,1576221,015760,한국전력공사,-750.0,-2.1739130434782608
2005-09-13,33550,33600,33750,33100,938757,015760,한국전력공사,-200.0,-0.5925925925925926
2005-09-14,33400,33150,33450,32850,1442375,015760,한국전력공사,-150.0,-0.44709388971684055
2005-09-15,33200,33100,33350,32750,1464751,015760,한국전력공사,-200.0,-0.5988023952095809
2005-09-16,33300,33550,33550,33000,1132939,015760,한국전력공사,100.0,0.30120481927710846
2005-09-20,33750,34350,34400,33600,1846190,015760,한국전력공사,450.0,1.3513513513513513
2005-09-21,33500,34000,34050,33450,1197177,015760,한국전력공사,-250.0,-0.7407407407407408
2005-09-22,33200,33500,33500,32950,1472157,015760,한국전력공사,-300.0,-0.8955223880597015
2005-09-23,32850,32750,32900,32600,1260881,015760,한국전력공사,-350.0,-1.0542168674698795
2005-09-26,33800,32900,33800,32700,1589807,015760,한국전력공사,950.0,2.89193302891933
2005-09-27,33750,33900,33950,33550,1255328,015760,한국전력공사,-50.0,-0.14792899408284024
2005-09-28,34400,34200,34400,33700,1351246,015760,한국전력공사,650.0,1.925925925925926
2005-09-29,34750,34600,34750,34300,1133014,015760,한국전력공사,350.0,1.0174418604651163
2005-09-30,35600,34850,35900,34700,2499419,015760,한국전력공사,850.0,2.446043165467626
2005-10-04,36100,36200,36500,36100,1923170,015760,한국전력공사,500.0,1.4044943820224718
2005-10-05,35800,36100,36100,35400,1040422,015760,한국전력공사,-300.0,-0.8310249307479225
2005-10-06,35250,35250,35400,34950,1023321,015760,한국전력공사,-550.0,-1.536312849162011
2005-10-07,35850,35000,36150,34700,1314188,015760,한국전력공사,600.0,1.702127659574468
2005-10-10,35550,35600,36000,35300,1173360,015760,한국전력공사,-300.0,-0.8368200836820083
2005-10-11,35700,35550,35700,35200,950273,015760,한국전력공사,150.0,0.42194092827004215
2005-10-12,35150,35800,35900,35050,1252959,015760,한국전력공사,-550.0,-1.5406162464985995
2005-10-13,33850,34700,34700,33850,2156710,015760,한국전력공사,-1300.0,-3.698435277382646
2005-10-14,34250,34000,34450,33700,1218004,015760,한국전력공사,400.0,1.1816838995568686
2005-10-17,34250,34050,34550,34050,821396,015760,한국전력공사,0.0,0.0
2005-10-18,34000,34250,34500,33900,1259609,015760,한국전력공사,-250.0,-0.7299270072992701
2005-10-19,33400,33900,33900,33000,1297075,015760,한국전력공사,-600.0,-1.7647058823529411
2005-10-20,34150,34050,34700,33750,1522855,015760,한국전력공사,750.0,2.245508982035928
2005-10-21,34950,34000,35150,33900,1614462,015760,한국전력공사,800.0,2.342606149341142
2005-10-24,34850,34900,34900,34100,954727,015760,한국전력공사,-100.0,-0.28612303290414876
2005-10-25,34650,35150,35200,34450,1131398,015760,한국전력공사,-200.0,-0.5738880918220948
2005-10-26,34500,34500,34700,34200,1228132,015760,한국전력공사,-150.0,-0.4329004329004329
2005-10-27,34100,34150,34500,33800,1100854,015760,한국전력공사,-400.0,-1.1594202898550725
2005-10-28,34000,33700,34000,33050,1660375,015760,한국전력공사,-100.0,-0.2932551319648094
2005-10-31,33950,34000,34000,33450,937500,015760,한국전력공사,-50.0,-0.14705882352941177
2005-11-01,33800,33800,34200,33500,1027353,015760,한국전력공사,-150.0,-0.4418262150220913
2005-11-02,33900,33600,34000,33350,1749354,015760,한국전력공사,100.0,0.2958579881656805
2005-11-03,33750,33950,34000,33500,1401886,015760,한국전력공사,-150.0,-0.4424778761061947
2005-11-04,33500,33750,33900,33400,1885711,015760,한국전력공사,-250.0,-0.7407407407407408
2005-11-07,33700,33500,33750,33200,876949,015760,한국전력공사,200.0,0.5970149253731344
2005-11-08,33750,33650,33750,33200,1169575,015760,한국전력공사,50.0,0.1483679525222552
2005-11-09,33800,33350,33950,33350,1270090,015760,한국전력공사,50.0,0.14814814814814814
2005-11-10,33550,33850,34000,33450,1482999,015760,한국전력공사,-250.0,-0.7396449704142012
2005-11-11,34250,33650,34350,33600,1790119,015760,한국전력공사,700.0,2.086438152011923
2005-11-14,33950,34200,34200,33750,1199593,015760,한국전력공사,-300.0,-0.8759124087591241
2005-11-15,34000,33850,34050,33450,1357597,015760,한국전력공사,50.0,0.14727540500736377
2005-11-16,34400,33750,34700,33700,1793594,015760,한국전력공사,400.0,1.1764705882352942
2005-11-17,34250,34500,34600,33800,951566,015760,한국전력공사,-150.0,-0.436046511627907
2005-11-18,34250,34250,34600,34250,1036373,015760,한국전력공사,0.0,0.0
2005-11-21,34900,34300,34900,34250,1666372,015760,한국전력공사,650.0,1.897810218978102
2005-11-22,34450,34900,34900,34200,988383,015760,한국전력공사,-450.0,-1.2893982808022924
2005-11-23,34750,34450,34950,34100,1327741,015760,한국전력공사,300.0,0.8708272859216255
2005-11-24,34600,34850,34950,34600,1071322,015760,한국전력공사,-150.0,-0.4316546762589928
2005-11-25,34900,34500,35100,34500,1051836,015760,한국전력공사,300.0,0.8670520231213872
2005-11-28,34900,34700,34900,34450,697736,015760,한국전력공사,0.0,0.0
2005-11-29,34550,34950,35000,34500,1044488,015760,한국전력공사,-350.0,-1.002865329512894
2005-11-30,34750,34500,34950,34450,959904,015760,한국전력공사,200.0,0.5788712011577424
2005-12-01,34800,34800,35000,34600,1081988,015760,한국전력공사,50.0,0.14388489208633093
2005-12-02,34550,34900,35000,34350,1352658,015760,한국전력공사,-250.0,-0.7183908045977011
2005-12-05,34600,34350,34750,34300,880973,015760,한국전력공사,50.0,0.1447178002894356
2005-12-06,34550,34400,34600,34050,1263100,015760,한국전력공사,-50.0,-0.1445086705202312
2005-12-07,35450,34700,36200,34700,5766094,015760,한국전력공사,900.0,2.6049204052098407
2005-12-08,35900,36350,36750,35900,3905272,015760,한국전력공사,450.0,1.2693935119887165
2005-12-09,36250,36300,36400,36000,1828125,015760,한국전력공사,350.0,0.9749303621169917
2005-12-12,36800,36450,37100,36450,2153706,015760,한국전력공사,550.0,1.5172413793103448
2005-12-13,36750,36800,37050,36400,1331495,015760,한국전력공사,-50.0,-0.1358695652173913
2005-12-14,36600,36950,37000,35800,1976464,015760,한국전력공사,-150.0,-0.40816326530612246
2005-12-15,37050,37000,37650,36700,2389043,015760,한국전력공사,450.0,1.2295081967213115
2005-12-16,36950,37200,37450,36700,1018303,015760,한국전력공사,-100.0,-0.2699055330634278
2005-12-19,37550,37300,37850,37100,1479794,015760,한국전력공사,600.0,1.6238159675236805
2005-12-20,38200,37900,38200,37800,2227217,015760,한국전력공사,650.0,1.7310252996005324
2005-12-21,38000,38700,39050,38000,1620974,015760,한국전력공사,-200.0,-0.5235602094240838
2005-12-22,38100,38250,38300,37450,1071058,015760,한국전력공사,100.0,0.2631578947368421
2005-12-23,38400,38150,38450,38150,1031854,015760,한국전력공사,300.0,0.7874015748031495
2005-12-26,38700,38300,39050,38300,834658,015760,한국전력공사,300.0,0.78125
2005-12-27,38850,39000,39150,38650,1176912,015760,한국전력공사,150.0,0.3875968992248062
2005-12-28,37600,38150,38150,37550,962160,015760,한국전력공사,-1250.0,-3.2175032175032174
2005-12-29,37800,37850,37850,37250,866849,015760,한국전력공사,200.0,0.5319148936170213
2006-01-02,37200,37400,37400,36850,1203030,015760,한국전력공사,-600.0,-1.5873015873015872
2006-01-03,37300,37000,37300,36650,1155189,015760,한국전력공사,100.0,0.2688172043010753
2006-01-04,38300,37800,38700,37500,2576172,015760,한국전력공사,1000.0,2.680965147453083
2006-01-05,38900,38800,39000,38450,2126216,015760,한국전력공사,600.0,1.5665796344647518
2006-01-06,39000,39000,39150,38300,1311322,015760,한국전력공사,100.0,0.2570694087403599
2006-01-09,39150,39050,39750,38700,1188055,015760,한국전력공사,150.0,0.38461538461538464
2006-01-10,39550,39500,40050,39400,1850518,015760,한국전력공사,400.0,1.0217113665389528
2006-01-11,40700,40000,41900,40000,3120403,015760,한국전력공사,1150.0,2.9077117572692797
2006-01-12,41100,41150,41550,40450,1371907,015760,한국전력공사,400.0,0.9828009828009828
2006-01-13,40500,41700,41700,39950,1251195,015760,한국전력공사,-600.0,-1.4598540145985401
2006-01-16,40400,40200,40500,39600,1564395,015760,한국전력공사,-100.0,-0.24691358024691357
2006-01-17,40400,40900,41900,40400,1625923,015760,한국전력공사,0.0,0.0
2006-01-18,40100,40400,41350,39450,3194146,015760,한국전력공사,-300.0,-0.7425742574257426
2006-01-19,42150,40750,42450,40300,2157577,015760,한국전력공사,2050.0,5.112219451371571
2006-01-20,40600,42200,42200,40600,1272466,015760,한국전력공사,-1550.0,-3.6773428232502967
2006-01-23,41600,40600,42200,40250,2369034,015760,한국전력공사,1000.0,2.4630541871921183
2006-01-24,40500,41600,41700,39550,1923632,015760,한국전력공사,-1100.0,-2.644230769230769
2006-01-25,40750,40600,40750,39500,2152305,015760,한국전력공사,250.0,0.6172839506172839
2006-01-26,40450,40700,40800,40050,1081601,015760,한국전력공사,-300.0,-0.7361963190184049
2006-01-27,41350,41050,41350,40550,854757,015760,한국전력공사,900.0,2.2249690976514214
2006-01-31,41500,41300,41650,40750,1303232,015760,한국전력공사,150.0,0.36275695284159615
2006-02-01,41500,41500,42050,41400,1323356,015760,한국전력공사,0.0,0.0
2006-02-02,41650,41500,41750,40550,1119782,015760,한국전력공사,150.0,0.3614457831325301
2006-02-03,40000,41800,42200,39900,1649106,015760,한국전력공사,-1650.0,-3.961584633853541
2006-02-06,39000,38900,39450,38200,1734815,015760,한국전력공사,-1000.0,-2.5
2006-02-07,38200,38400,38600,37900,1571461,015760,한국전력공사,-800.0,-2.051282051282051
2006-02-08,37900,38000,38500,37050,1538457,015760,한국전력공사,-300.0,-0.7853403141361256
2006-02-09,39450,38900,40100,38600,2559012,015760,한국전력공사,1550.0,4.089709762532982
2006-02-10,39700,40400,40850,39200,1053474,015760,한국전력공사,250.0,0.6337135614702154
2006-02-13,39350,39700,39950,38500,1155880,015760,한국전력공사,-350.0,-0.8816120906801008
2006-02-14,39150,38550,39700,38350,1077223,015760,한국전력공사,-200.0,-0.5082592121982211
2006-02-15,39150,39700,39900,38650,1152752,015760,한국전력공사,0.0,0.0
2006-02-16,41100,40000,41750,39950,2055926,015760,한국전력공사,1950.0,4.980842911877394
2006-02-17,42200,42000,42200,41000,1294732,015760,한국전력공사,1100.0,2.67639902676399
2006-02-20,42350,42200,44200,41200,1038469,015760,한국전력공사,150.0,0.35545023696682465
2006-02-21,41800,42350,42450,41500,721691,015760,한국전력공사,-550.0,-1.2987012987012987
2006-02-22,40700,41300,41700,39800,1456106,015760,한국전력공사,-1100.0,-2.631578947368421
2006-02-23,41600,41100,41950,41050,906210,015760,한국전력공사,900.0,2.211302211302211
2006-02-24,41000,41000,41900,40600,712381,015760,한국전력공사,-600.0,-1.4423076923076923
2006-02-27,40900,41000,41100,40400,911202,015760,한국전력공사,-100.0,-0.24390243902439024
2006-02-28,41950,41100,42150,40900,1178098,015760,한국전력공사,1050.0,2.567237163814181
2006-03-02,42800,42100,42900,41500,1083098,015760,한국전력공사,850.0,2.026221692491061
2006-03-03,40700,41950,42600,40700,1136726,015760,한국전력공사,-2100.0,-4.906542056074766
2006-03-06,42800,40800,42800,40700,1458225,015760,한국전력공사,2100.0,5.159705159705159
2006-03-07,42400,42750,42750,41400,968497,015760,한국전력공사,-400.0,-0.9345794392523363
2006-03-08,41900,41200,41900,40850,2042700,015760,한국전력공사,-500.0,-1.179245283018868
2006-03-09,40900,41500,41500,40750,1639283,015760,한국전력공사,-1000.0,-2.386634844868735
2006-03-10,40500,40900,41200,40200,1134838,015760,한국전력공사,-400.0,-0.9779951100244498
2006-03-13,40800,40800,41200,40550,919583,015760,한국전력공사,300.0,0.7407407407407408
2006-03-14,40750,41000,41050,39800,959028,015760,한국전력공사,-50.0,-0.12254901960784313
2006-03-15,41000,41000,41500,40950,1277235,015760,한국전력공사,250.0,0.6134969325153374
2006-03-16,40950,40700,41450,40700,582305,015760,한국전력공사,-50.0,-0.12195121951219512
2006-03-17,41350,40800,41350,40300,603857,015760,한국전력공사,400.0,0.9768009768009768
2006-03-20,41600,41600,41600,41050,668230,015760,한국전력공사,250.0,0.6045949214026602
2006-03-21,41550,41600,41700,40950,794697,015760,한국전력공사,-50.0,-0.1201923076923077
2006-03-22,41050,41050,41150,40300,1064564,015760,한국전력공사,-500.0,-1.203369434416366
2006-03-23,40800,41000,41200,40300,717362,015760,한국전력공사,-250.0,-0.6090133982947624
2006-03-24,40400,40900,40900,39700,926737,015760,한국전력공사,-400.0,-0.9803921568627451
2006-03-27,40800,40100,40800,40100,673604,015760,한국전력공사,400.0,0.9900990099009901
2006-03-28,40600,41000,41000,40200,770293,015760,한국전력공사,-200.0,-0.49019607843137253
2006-03-29,40400,40250,40500,39600,971935,015760,한국전력공사,-200.0,-0.49261083743842365
2006-03-30,40250,40200,40300,39850,851761,015760,한국전력공사,-150.0,-0.3712871287128713
2006-03-31,40800,40050,40800,40000,1124176,015760,한국전력공사,550.0,1.3664596273291925
2006-04-03,41400,40450,41850,40450,1159986,015760,한국전력공사,600.0,1.4705882352941175
2006-04-04,41250,41450,41750,41100,867253,015760,한국전력공사,-150.0,-0.36231884057971014
2006-04-05,41500,41600,42500,41150,1412197,015760,한국전력공사,250.0,0.6060606060606061
2006-04-06,42300,42050,43350,41700,1507100,015760,한국전력공사,800.0,1.9277108433734942
2006-04-07,43500,42600,43700,42400,1585623,015760,한국전력공사,1200.0,2.8368794326241136
2006-04-10,43550,43300,43600,42700,1186106,015760,한국전력공사,50.0,0.11494252873563218
2006-04-11,43100,43400,43400,42200,726612,015760,한국전력공사,-450.0,-1.0332950631458095
2006-04-12,42650,42250,42650,41950,749543,015760,한국전력공사,-450.0,-1.0440835266821344
2006-04-13,43500,42400,43500,42000,878740,015760,한국전력공사,850.0,1.992966002344666
2006-04-14,43850,43400,44050,42850,784512,015760,한국전력공사,350.0,0.8045977011494253
2006-04-17,43000,43350,43500,42650,969225,015760,한국전력공사,-850.0,-1.9384264538198404
2006-04-18,42300,42600,42850,41900,1596520,015760,한국전력공사,-700.0,-1.627906976744186
2006-04-19,42300,42350,42750,41850,1397833,015760,한국전력공사,0.0,0.0
2006-04-20,42350,42500,42700,41950,887231,015760,한국전력공사,50.0,0.1182033096926714
2006-04-21,42650,42100,43000,42100,943308,015760,한국전력공사,300.0,0.7083825265643447
2006-04-24,41800,42250,42450,41600,1139795,015760,한국전력공사,-850.0,-1.992966002344666
2006-04-25,41850,41800,42750,41200,1426478,015760,한국전력공사,50.0,0.11961722488038277
2006-04-26,42800,42250,43450,41850,1647481,015760,한국전력공사,950.0,2.2700119474313025
2006-04-27,42550,42800,43100,41950,719916,015760,한국전력공사,-250.0,-0.5841121495327103
2006-04-28,41900,42300,42550,41650,961395,015760,한국전력공사,-650.0,-1.527614571092832
2006-05-02,42900,41800,42900,41750,961496,015760,한국전력공사,1000.0,2.386634844868735
2006-05-03,43000,42700,44800,42400,1688452,015760,한국전력공사,100.0,0.2331002331002331
2006-05-04,45000,43600,45100,43600,2066085,015760,한국전력공사,2000.0,4.651162790697675
2006-05-08,45600,45200,46400,45000,1278811,015760,한국전력공사,600.0,1.3333333333333335
2006-05-09,45350,45300,46300,44750,888855,015760,한국전력공사,-250.0,-0.5482456140350876
2006-05-10,45350,45550,46300,45200,684352,015760,한국전력공사,0.0,0.0
2006-05-11,44650,45400,45450,43700,1671414,015760,한국전력공사,-700.0,-1.5435501653803747
2006-05-12,43400,44000,44000,42450,2066495,015760,한국전력공사,-1250.0,-2.799552071668533
2006-05-15,41850,42150,42250,41100,2190342,015760,한국전력공사,-1550.0,-3.571428571428571
2006-05-16,41000,41200,41350,40400,1989187,015760,한국전력공사,-850.0,-2.031063321385902
2006-05-17,41250,40700,41700,40600,1111083,015760,한국전력공사,250.0,0.6097560975609756
2006-05-18,40700,39750,40800,39750,1058979,015760,한국전력공사,-550.0,-1.3333333333333335
2006-05-19,40600,40200,40600,39500,1154064,015760,한국전력공사,-100.0,-0.2457002457002457
2006-05-22,40250,40600,40600,39850,972930,015760,한국전력공사,-350.0,-0.8620689655172413
2006-05-23,40000,39100,40100,39000,1814438,015760,한국전력공사,-250.0,-0.6211180124223602
2006-05-24,39100,39250,39950,38300,2312319,015760,한국전력공사,-900.0,-2.25
2006-05-25,38200,38850,38850,37950,1953687,015760,한국전력공사,-900.0,-2.3017902813299234
2006-05-26,38450,38700,39050,38050,1379883,015760,한국전력공사,250.0,0.6544502617801047
2006-05-29,39100,39050,39700,38550,1253090,015760,한국전력공사,650.0,1.6905071521456438
2006-05-30,39200,39250,39450,38700,1308551,015760,한국전력공사,100.0,0.2557544757033248
2006-06-01,38650,38800,38800,38100,1303480,015760,한국전력공사,-550.0,-1.403061224489796
2006-06-02,38600,38950,39100,38350,721445,015760,한국전력공사,-50.0,-0.129366106080207
2006-06-05,38500,38900,38900,37850,1074509,015760,한국전력공사,-100.0,-0.2590673575129534
2006-06-07,37950,37800,38000,37550,1374426,015760,한국전력공사,-550.0,-1.4285714285714286
2006-06-08,36600,37650,37800,36550,1960705,015760,한국전력공사,-1350.0,-3.557312252964427
2006-06-09,37000,36500,37300,36000,1106150,015760,한국전력공사,400.0,1.092896174863388
2006-06-12,36900,37100,37100,35950,872705,015760,한국전력공사,-100.0,-0.2702702702702703
2006-06-13,36100,35750,36100,35200,1700109,015760,한국전력공사,-800.0,-2.168021680216802
2006-06-14,35850,34900,36300,34650,1202664,015760,한국전력공사,-250.0,-0.6925207756232686
2006-06-15,35700,35350,35700,34800,2078538,015760,한국전력공사,-150.0,-0.41841004184100417
2006-06-16,35800,36200,36450,35700,1261318,015760,한국전력공사,100.0,0.2801120448179272
2006-06-19,35750,35900,36300,35550,925998,015760,한국전력공사,-50.0,-0.13966480446927373
2006-06-20,35500,35300,35500,34950,905623,015760,한국전력공사,-250.0,-0.6993006993006993
2006-06-21,35350,35550,35800,35100,938045,015760,한국전력공사,-150.0,-0.42253521126760557
2006-06-22,35900,35600,36350,35350,1093088,015760,한국전력공사,550.0,1.5558698727015559
2006-06-23,35400,35400,35750,35050,1200799,015760,한국전력공사,-500.0,-1.392757660167131
2006-06-26,35800,35400,38200,35100,935986,015760,한국전력공사,400.0,1.1299435028248588
2006-06-27,35850,35700,36000,35450,999169,015760,한국전력공사,50.0,0.13966480446927373
2006-06-28,35700,35300,35700,35200,918407,015760,한국전력공사,-150.0,-0.41841004184100417
2006-06-29,35500,35950,36150,35350,1709178,015760,한국전력공사,-200.0,-0.5602240896358543
2006-06-30,35150,36000,36000,34950,2698391,015760,한국전력공사,-350.0,-0.9859154929577465
2006-07-03,35100,35150,35350,34850,1464056,015760,한국전력공사,-50.0,-0.1422475106685633
2006-07-04,35200,35450,35800,35150,1303383,015760,한국전력공사,100.0,0.2849002849002849
2006-07-05,35500,34700,35500,34650,1018438,015760,한국전력공사,300.0,0.8522727272727272
2006-07-06,35200,35100,35500,34800,1144071,015760,한국전력공사,-300.0,-0.8450704225352111
2006-07-07,35200,35400,35450,34850,1216056,015760,한국전력공사,0.0,0.0
2006-07-10,35000,35150,35400,34550,1628174,015760,한국전력공사,-200.0,-0.5681818181818182
2006-07-11,35100,35200,35350,34900,1027793,015760,한국전력공사,100.0,0.2857142857142857
2006-07-12,35000,35300,35300,34750,1246318,015760,한국전력공사,-100.0,-0.2849002849002849
2006-07-13,34800,34600,35100,34450,1349457,015760,한국전력공사,-200.0,-0.5714285714285714
2006-07-14,34400,34500,34500,33850,2093437,015760,한국전력공사,-400.0,-1.1494252873563218
2006-07-18,34150,34150,34250,33950,1158367,015760,한국전력공사,-250.0,-0.7267441860465116
2006-07-19,34000,34150,34250,33750,967909,015760,한국전력공사,-150.0,-0.43923865300146414
2006-07-20,34650,35000,35100,34400,1544090,015760,한국전력공사,650.0,1.911764705882353
2006-07-21,35700,34300,35700,34050,1489063,015760,한국전력공사,1050.0,3.0303030303030303
2006-07-24,34200,34800,35000,34200,1702516,015760,한국전력공사,-1500.0,-4.201680672268908
2006-07-25,34800,34850,34950,34500,1369568,015760,한국전력공사,600.0,1.7543859649122806
2006-07-26,34700,34800,35000,34600,618979,015760,한국전력공사,-100.0,-0.28735632183908044
2006-07-27,34950,34500,35500,34500,1352904,015760,한국전력공사,250.0,0.7204610951008645
2006-07-28,35350,34850,35900,34700,1839564,015760,한국전력공사,400.0,1.144492131616595
2006-07-31,35800,36200,36500,35550,2634217,015760,한국전력공사,450.0,1.272984441301273
2006-08-01,36200,35900,36900,35900,2230580,015760,한국전력공사,400.0,1.1173184357541899
2006-08-02,36500,36250,36750,35900,1491986,015760,한국전력공사,300.0,0.8287292817679558
2006-08-03,36500,36300,36600,35950,1559422,015760,한국전력공사,0.0,0.0
2006-08-04,36600,36300,36850,36200,758277,015760,한국전력공사,100.0,0.273972602739726
2006-08-07,36400,36900,36950,36350,610483,015760,한국전력공사,-200.0,-0.546448087431694
2006-08-08,36600,36000,36800,36000,916664,015760,한국전력공사,200.0,0.5494505494505495
2006-08-09,36350,36200,36600,35700,2056699,015760,한국전력공사,-250.0,-0.6830601092896175
2006-08-10,36150,36100,36350,35850,1216642,015760,한국전력공사,-200.0,-0.5502063273727648
2006-08-11,36150,36200,36400,35950,1112680,015760,한국전력공사,0.0,0.0
2006-08-14,36100,36100,36400,35650,725375,015760,한국전력공사,-50.0,-0.13831258644536654
2006-08-16,36000,36100,36300,35750,1226885,015760,한국전력공사,-100.0,-0.2770083102493075
2006-08-17,36100,36250,36450,35950,782738,015760,한국전력공사,100.0,0.2777777777777778
2006-08-18,36350,36100,36900,36000,1675622,015760,한국전력공사,250.0,0.6925207756232686
2006-08-21,36500,36400,36850,36250,1357634,015760,한국전력공사,150.0,0.41265474552957354
2006-08-22,36900,36500,37250,36500,2475830,015760,한국전력공사,400.0,1.095890410958904
2006-08-23,36900,36850,37150,36550,1464831,015760,한국전력공사,0.0,0.0
2006-08-24,36750,36950,37000,36700,522681,015760,한국전력공사,-150.0,-0.40650406504065045
2006-08-25,36800,36650,37250,36650,870276,015760,한국전력공사,50.0,0.13605442176870747
2006-08-28,36600,36800,36800,36300,829621,015760,한국전력공사,-200.0,-0.5434782608695652
2006-08-29,36650,36600,37000,36600,765337,015760,한국전력공사,50.0,0.1366120218579235
2006-08-30,36600,37050,37050,36600,689825,015760,한국전력공사,-50.0,-0.1364256480218281
2006-08-31,36800,36950,37300,36750,1350405,015760,한국전력공사,200.0,0.546448087431694
2006-09-01,36800,36900,37000,36750,849947,015760,한국전력공사,0.0,0.0
2006-09-04,36750,37100,37200,36750,1058488,015760,한국전력공사,-50.0,-0.1358695652173913
2006-09-05,37000,36850,37300,36800,1045028,015760,한국전력공사,250.0,0.6802721088435374
2006-09-06,37100,36950,37100,36650,1484611,015760,한국전력공사,100.0,0.2702702702702703
2006-09-07,37300,37000,37300,36950,1513605,015760,한국전력공사,200.0,0.5390835579514826
2006-09-08,37450,37200,37950,37150,1431079,015760,한국전력공사,150.0,0.40214477211796246
2006-09-11,37600,37500,37650,37400,684930,015760,한국전력공사,150.0,0.4005340453938585
2006-09-12,37750,37450,38150,37400,1520616,015760,한국전력공사,150.0,0.39893617021276595
2006-09-13,37850,38100,38200,37800,857445,015760,한국전력공사,100.0,0.26490066225165565
2006-09-14,37850,38000,38000,37300,2914664,015760,한국전력공사,0.0,0.0
2006-09-15,37500,37850,37850,37150,1906928,015760,한국전력공사,-350.0,-0.9247027741083224
2006-09-18,37250,37500,37500,37050,1338480,015760,한국전력공사,-250.0,-0.6666666666666667
2006-09-19,37150,37050,37200,36500,2545603,015760,한국전력공사,-100.0,-0.2684563758389262
2006-09-20,37250,36850,37450,36850,926502,015760,한국전력공사,100.0,0.2691790040376851
2006-09-21,37650,37700,37900,37600,1391003,015760,한국전력공사,400.0,1.0738255033557047
2006-09-22,37750,37700,38250,37650,1330498,015760,한국전력공사,100.0,0.2656042496679947
2006-09-25,37850,37950,38100,37850,831075,015760,한국전력공사,100.0,0.26490066225165565
2006-09-26,37200,38000,38000,36900,1274914,015760,한국전력공사,-650.0,-1.7173051519154559
2006-09-27,37100,37200,37550,36650,1912117,015760,한국전력공사,-100.0,-0.2688172043010753
2006-09-28,36850,36900,37050,36700,1058562,015760,한국전력공사,-250.0,-0.6738544474393532
2006-09-29,36850,36850,37100,36600,753065,015760,한국전력공사,0.0,0.0
2006-10-02,36900,36950,37050,36600,692436,015760,한국전력공사,50.0,0.13568521031207598
2006-10-04,36500,36900,37150,36500,936775,015760,한국전력공사,-400.0,-1.084010840108401
2006-10-09,36500,36900,37450,35550,2385298,015760,한국전력공사,0.0,0.0
2006-10-10,36550,36600,36850,36100,1415267,015760,한국전력공사,50.0,0.136986301369863
2006-10-11,36600,36550,37000,36450,1018378,015760,한국전력공사,50.0,0.13679890560875513
2006-10-12,36550,37000,37100,36550,1235878,015760,한국전력공사,-50.0,-0.1366120218579235
2006-10-13,36750,37050,37100,36650,1038279,015760,한국전력공사,200.0,0.5471956224350205
2006-10-16,36850,37050,37050,36500,1479455,015760,한국전력공사,100.0,0.27210884353741494
2006-10-17,36750,36850,36850,36650,561650,015760,한국전력공사,-100.0,-0.27137042062415195
2006-10-18,36500,36800,36850,36350,1227697,015760,한국전력공사,-250.0,-0.6802721088435374
2006-10-19,36350,36550,36550,35950,1059032,015760,한국전력공사,-150.0,-0.410958904109589
2006-10-20,36400,36500,36750,36400,1016488,015760,한국전력공사,50.0,0.1375515818431912
2006-10-23,36450,36550,36800,36450,1162283,015760,한국전력공사,50.0,0.13736263736263737
2006-10-24,36400,36550,36700,36150,858216,015760,한국전력공사,-50.0,-0.1371742112482853
2006-10-25,36450,36450,36750,36300,633280,015760,한국전력공사,50.0,0.13736263736263737
2006-10-26,36400,36500,36550,36100,1453858,015760,한국전력공사,-50.0,-0.1371742112482853
2006-10-27,36200,36500,36500,36050,888171,015760,한국전력공사,-200.0,-0.5494505494505495
2006-10-30,36100,36200,36300,36000,629056,015760,한국전력공사,-100.0,-0.2762430939226519
2006-10-31,36400,36250,36650,36050,991053,015760,한국전력공사,300.0,0.8310249307479225
2006-11-01,36000,36450,36500,36000,1294727,015760,한국전력공사,-400.0,-1.098901098901099
2006-11-02,36200,36100,36450,36050,1215510,015760,한국전력공사,200.0,0.5555555555555556
2006-11-03,35600,35950,36050,35450,1903884,015760,한국전력공사,-600.0,-1.6574585635359116
2006-11-06,35650,35550,35800,35300,1263632,015760,한국전력공사,50.0,0.1404494382022472
2006-11-07,35950,35950,36050,35900,1314919,015760,한국전력공사,300.0,0.8415147265077139
2006-11-08,36100,36100,36350,35900,1138895,015760,한국전력공사,150.0,0.4172461752433936
2006-11-09,36800,36250,36850,36250,2289861,015760,한국전력공사,700.0,1.9390581717451523
2006-11-10,37100,36900,37600,36750,1780157,015760,한국전력공사,300.0,0.8152173913043478
2006-11-13,37250,37150,37600,37100,1374395,015760,한국전력공사,150.0,0.40431266846361186
2006-11-14,38000,37600,38050,37600,1626357,015760,한국전력공사,750.0,2.013422818791946
2006-11-15,38850,38200,38850,38150,1689681,015760,한국전력공사,850.0,2.236842105263158
2006-11-16,39000,38800,39050,38450,1171351,015760,한국전력공사,150.0,0.3861003861003861
2006-11-17,39300,39050,39450,38350,841872,015760,한국전력공사,300.0,0.7692307692307693
2006-11-20,39150,39000,39500,38900,835372,015760,한국전력공사,-150.0,-0.38167938931297707
2006-11-21,39200,39400,39650,39100,19955188,015760,한국전력공사,50.0,0.1277139208173691
2006-11-22,39700,38650,39750,38450,1166328,015760,한국전력공사,500.0,1.2755102040816326
